{'loss': 0.6925, 'grad_norm': 4.35638427734375, 'learning_rate': 9.9e-07, 'epoch': 0.02}
 56%|█████▌    | 8339/15000 [28:22<23:24,  4.74it/s]
 56%|█████▌    | 8340/15000 [28:23<24:06,  4.60it/s]
 56%|█████▌    | 8341/15000 [28:23<24:34,  4.52it/s]
 56%|█████▌    | 8342/15000 [28:23<22:41,  4.89it/s]
 56%|█████▌    | 8343/15000 [28:23<23:40,  4.69it/s]
 56%|█████▌    | 8344/15000 [28:23<22:20,  4.96it/s]
 56%|█████▌    | 8345/15000 [28:24<23:09,  4.79it/s]
 56%|█████▌    | 8346/15000 [28:24<20:37,  5.38it/s]
 56%|█████▌    | 8347/15000 [28:24<20:10,  5.50it/s]
 56%|█████▌    | 8348/15000 [28:24<20:35,  5.38it/s]
 56%|█████▌    | 8349/15000 [28:24<21:19,  5.20it/s]
 56%|█████▌    | 8350/15000 [28:24<22:37,  4.90it/s]
 56%|█████▌    | 8351/15000 [28:25<20:31,  5.40it/s]
 56%|█████▌    | 8352/15000 [28:25<21:59,  5.04it/s]
 56%|█████▌    | 8353/15000 [28:25<19:05,  5.81it/s]
 56%|█████▌    | 8354/15000 [28:25<20:58,  5.28it/s]
 56%|█████▌    | 8355/15000 [28:25<22:17,  4.97it/s]
 56%|█████▌    | 8356/15000 [28:26<19:36,  5.65it/s]
 56%|█████▌    | 8357/15000 [28:26<21:26,  5.16it/s]
 56%|█████▌    | 8358/15000 [28:26<22:38,  4.89it/s]
 56%|█████▌    | 8359/15000 [28:26<20:46,  5.33it/s]
 56%|█████▌    | 8360/15000 [28:26<22:14,  4.97it/s]
 56%|█████▌    | 8361/15000 [28:27<22:12,  4.98it/s]
 56%|█████▌    | 8362/15000 [28:27<23:23,  4.73it/s]
 56%|█████▌    | 8363/15000 [28:27<24:12,  4.57it/s]
 56%|█████▌    | 8364/15000 [28:27<23:20,  4.74it/s]
 56%|█████▌    | 8365/15000 [28:27<20:51,  5.30it/s]
 56%|█████▌    | 8366/15000 [28:28<22:17,  4.96it/s]
 56%|█████▌    | 8367/15000 [28:28<19:41,  5.61it/s]
 56%|█████▌    | 8368/15000 [28:28<21:26,  5.15it/s]
 56%|█████▌    | 8369/15000 [28:28<22:43,  4.86it/s]
 56%|█████▌    | 8370/15000 [28:28<22:08,  4.99it/s]
 56%|█████▌    | 8371/15000 [28:29<20:52,  5.29it/s]
 56%|█████▌    | 8372/15000 [28:29<22:13,  4.97it/s]
 56%|█████▌    | 8373/15000 [28:29<20:50,  5.30it/s]
 56%|█████▌    | 8374/15000 [28:29<18:18,  6.03it/s]
 56%|█████▌    | 8375/15000 [28:29<18:37,  5.93it/s]
 56%|█████▌    | 8376/15000 [28:29<20:38,  5.35it/s]
 56%|█████▌    | 8377/15000 [28:30<22:04,  5.00it/s]
 56%|█████▌    | 8378/15000 [28:30<23:08,  4.77it/s]
 56%|█████▌    | 8379/15000 [28:30<21:48,  5.06it/s]
 56%|█████▌    | 8380/15000 [28:30<22:54,  4.82it/s]
 56%|█████▌    | 8381/15000 [28:30<21:21,  5.16it/s]
 56%|█████▌    | 8382/15000 [28:31<20:37,  5.35it/s]
 56%|█████▌    | 8383/15000 [28:31<22:06,  4.99it/s]
 56%|█████▌    | 8384/15000 [28:31<23:05,  4.77it/s]
 56%|█████▌    | 8385/15000 [28:31<23:15,  4.74it/s]
 56%|█████▌    | 8386/15000 [28:32<22:00,  5.01it/s]
 56%|█████▌    | 8387/15000 [28:32<20:46,  5.31it/s]
 56%|█████▌    | 8388/15000 [28:32<22:11,  4.97it/s]
 56%|█████▌    | 8389/15000 [28:32<23:13,  4.74it/s]
 56%|█████▌    | 8390/15000 [28:32<23:50,  4.62it/s]
 56%|█████▌    | 8391/15000 [28:33<22:09,  4.97it/s]
 56%|█████▌    | 8392/15000 [28:33<21:17,  5.17it/s]
 56%|█████▌    | 8393/15000 [28:33<22:34,  4.88it/s]
 56%|█████▌    | 8394/15000 [28:33<23:35,  4.67it/s]
 56%|█████▌    | 8395/15000 [28:33<24:09,  4.56it/s]
 56%|█████▌    | 8396/15000 [28:34<22:33,  4.88it/s]
 56%|█████▌    | 8397/15000 [28:34<22:55,  4.80it/s]
 56%|█████▌    | 8398/15000 [28:34<23:48,  4.62it/s]
 56%|█████▌    | 8399/15000 [28:34<24:15,  4.54it/s]
 56%|█████▌    | 8400/15000 [28:34<21:54,  5.02it/s]
                                                    

 56%|█████▌    | 8400/15000 [28:34<21:54,  5.02it/s]
 56%|█████▌    | 8401/15000 [28:35<19:28,  5.65it/s]
 56%|█████▌    | 8402/15000 [28:35<21:25,  5.13it/s]
 56%|█████▌    | 8403/15000 [28:35<20:15,  5.43it/s]
 56%|█████▌    | 8404/15000 [28:35<22:11,  4.95it/s]
 56%|█████▌    | 8405/15000 [28:35<23:16,  4.72it/s]
 56%|█████▌    | 8406/15000 [28:36<23:35,  4.66it/s]
 56%|█████▌    | 8407/15000 [28:36<24:07,  4.55it/s]
 56%|█████▌    | 8408/15000 [28:36<23:30,  4.67it/s]
 56%|█████▌    | 8409/15000 [28:36<24:07,  4.55it/s]
 56%|█████▌    | 8410/15000 [28:37<24:08,  4.55it/s]
 56%|█████▌    | 8411/15000 [28:37<20:47,  5.28it/s]
 56%|█████▌    | 8412/15000 [28:37<18:33,  5.92it/s]
 56%|█████▌    | 8413/15000 [28:37<20:36,  5.33it/s]
 56%|█████▌    | 8414/15000 [28:37<19:42,  5.57it/s]
 56%|█████▌    | 8415/15000 [28:37<21:16,  5.16it/s]
 56%|█████▌    | 8416/15000 [28:38<22:29,  4.88it/s]
 56%|█████▌    | 8417/15000 [28:38<19:42,  5.57it/s]
 56%|█████▌    | 8418/15000 [28:38<18:07,  6.05it/s]
 56%|█████▌    | 8419/15000 [28:38<20:20,  5.39it/s]
 56%|█████▌    | 8420/15000 [28:38<21:50,  5.02it/s]
 56%|█████▌    | 8421/15000 [28:39<21:45,  5.04it/s]
 56%|█████▌    | 8422/15000 [28:39<20:38,  5.31it/s]
 56%|█████▌    | 8423/15000 [28:39<18:56,  5.79it/s]
 56%|█████▌    | 8424/15000 [28:39<20:55,  5.24it/s]
 56%|█████▌    | 8425/15000 [28:39<22:13,  4.93it/s]
 56%|█████▌    | 8426/15000 [28:40<22:39,  4.84it/s]
 56%|█████▌    | 8427/15000 [28:40<23:33,  4.65it/s]
 56%|█████▌    | 8428/15000 [28:40<24:06,  4.54it/s]
 56%|█████▌    | 8429/15000 [28:40<24:28,  4.47it/s]
 56%|█████▌    | 8430/15000 [28:40<24:47,  4.42it/s]
 56%|█████▌    | 8431/15000 [28:41<24:57,  4.39it/s]
 56%|█████▌    | 8432/15000 [28:41<25:03,  4.37it/s]
 56%|█████▌    | 8433/15000 [28:41<23:07,  4.73it/s]
 56%|█████▌    | 8434/15000 [28:41<23:45,  4.61it/s]
 56%|█████▌    | 8435/15000 [28:41<22:51,  4.79it/s]
 56%|█████▌    | 8436/15000 [28:42<23:40,  4.62it/s]
 56%|█████▌    | 8437/15000 [28:42<22:01,  4.97it/s]
 56%|█████▋    | 8438/15000 [28:42<23:04,  4.74it/s]
 56%|█████▋    | 8439/15000 [28:42<22:43,  4.81it/s]
 56%|█████▋    | 8440/15000 [28:43<22:24,  4.88it/s]
 56%|█████▋    | 8441/15000 [28:43<22:07,  4.94it/s]
 56%|█████▋    | 8442/15000 [28:43<23:03,  4.74it/s]
 56%|█████▋    | 8443/15000 [28:43<20:49,  5.25it/s]
 56%|█████▋    | 8444/15000 [28:43<22:11,  4.92it/s]
 56%|█████▋    | 8445/15000 [28:44<23:08,  4.72it/s]
 56%|█████▋    | 8446/15000 [28:44<23:46,  4.59it/s]
 56%|█████▋    | 8447/15000 [28:44<20:22,  5.36it/s]
 56%|█████▋    | 8448/15000 [28:44<21:51,  5.00it/s]
 56%|█████▋    | 8449/15000 [28:44<22:51,  4.78it/s]
 56%|█████▋    | 8450/15000 [28:45<23:38,  4.62it/s]
 56%|█████▋    | 8451/15000 [28:45<21:47,  5.01it/s]
 56%|█████▋    | 8452/15000 [28:45<22:51,  4.78it/s]
 56%|█████▋    | 8453/15000 [28:45<23:33,  4.63it/s]
 56%|█████▋    | 8454/15000 [28:45<24:03,  4.53it/s]
 56%|█████▋    | 8455/15000 [28:46<23:32,  4.63it/s]
 56%|█████▋    | 8456/15000 [28:46<21:03,  5.18it/s]
 56%|█████▋    | 8457/15000 [28:46<21:09,  5.15it/s]
 56%|█████▋    | 8458/15000 [28:46<22:17,  4.89it/s]
 56%|█████▋    | 8459/15000 [28:46<23:10,  4.70it/s]
 56%|█████▋    | 8460/15000 [28:47<23:40,  4.60it/s]
 56%|█████▋    | 8461/15000 [28:47<22:21,  4.87it/s]
 56%|█████▋    | 8462/15000 [28:47<23:07,  4.71it/s]
 56%|█████▋    | 8463/15000 [28:47<23:50,  4.57it/s]
 56%|█████▋    | 8464/15000 [28:48<24:11,  4.50it/s]
 56%|█████▋    | 8465/15000 [28:48<22:08,  4.92it/s]
 56%|█████▋    | 8466/15000 [28:48<23:08,  4.70it/s]
 56%|█████▋    | 8467/15000 [28:48<20:02,  5.43it/s]
 56%|█████▋    | 8468/15000 [28:48<21:35,  5.04it/s]
 56%|█████▋    | 8469/15000 [28:48<19:31,  5.58it/s]
 56%|█████▋    | 8470/15000 [28:49<21:13,  5.13it/s]
 56%|█████▋    | 8471/15000 [28:49<22:24,  4.86it/s]
 56%|█████▋    | 8472/15000 [28:49<23:14,  4.68it/s]
 56%|█████▋    | 8473/15000 [28:49<23:49,  4.57it/s]
 56%|█████▋    | 8474/15000 [28:50<24:14,  4.49it/s]
 56%|█████▋    | 8475/15000 [28:50<22:38,  4.80it/s]
 57%|█████▋    | 8476/15000 [28:50<20:17,  5.36it/s]
 57%|█████▋    | 8477/15000 [28:50<18:36,  5.84it/s]
 57%|█████▋    | 8478/15000 [28:50<17:28,  6.22it/s]
 57%|█████▋    | 8479/15000 [28:50<17:01,  6.38it/s]
 57%|█████▋    | 8480/15000 [28:51<19:18,  5.63it/s]
 57%|█████▋    | 8481/15000 [28:51<17:21,  6.26it/s]
 57%|█████▋    | 8482/15000 [28:51<16:49,  6.45it/s]
 57%|█████▋    | 8483/15000 [28:51<19:17,  5.63it/s]
 57%|█████▋    | 8484/15000 [28:51<21:03,  5.16it/s]
 57%|█████▋    | 8485/15000 [28:52<22:18,  4.87it/s]
 57%|█████▋    | 8486/15000 [28:52<21:59,  4.94it/s]
 57%|█████▋    | 8487/15000 [28:52<22:59,  4.72it/s]
 57%|█████▋    | 8488/15000 [28:52<23:34,  4.60it/s]
 57%|█████▋    | 8489/15000 [28:52<24:02,  4.51it/s]
 57%|█████▋    | 8490/15000 [28:53<24:23,  4.45it/s]
 57%|█████▋    | 8491/15000 [28:53<24:35,  4.41it/s]
 57%|█████▋    | 8492/15000 [28:53<24:43,  4.39it/s]
 57%|█████▋    | 8493/15000 [28:53<24:51,  4.36it/s]
 57%|█████▋    | 8494/15000 [28:54<25:02,  4.33it/s]
 57%|█████▋    | 8495/15000 [28:54<24:57,  4.35it/s]
 57%|█████▋    | 8496/15000 [28:54<24:39,  4.40it/s]
 57%|█████▋    | 8497/15000 [28:54<24:50,  4.36it/s]
 57%|█████▋    | 8498/15000 [28:54<23:26,  4.62it/s]
 57%|█████▋    | 8499/15000 [28:55<20:55,  5.18it/s]
 57%|█████▋    | 8500/15000 [28:55<20:01,  5.41it/s]
                                                    

 57%|█████▋    | 8500/15000 [28:55<20:01,  5.41it/s]
 57%|█████▋    | 8501/15000 [28:55<21:32,  5.03it/s]
 57%|█████▋    | 8502/15000 [28:55<22:37,  4.79it/s]
 57%|█████▋    | 8503/15000 [28:55<23:19,  4.64it/s]
 57%|█████▋    | 8504/15000 [28:56<21:09,  5.12it/s]
 57%|█████▋    | 8505/15000 [28:56<22:18,  4.85it/s]
 57%|█████▋    | 8506/15000 [28:56<21:42,  4.98it/s]
 57%|█████▋    | 8507/15000 [28:56<22:44,  4.76it/s]
 57%|█████▋    | 8508/15000 [28:56<21:08,  5.12it/s]
 57%|█████▋    | 8509/15000 [28:57<20:08,  5.37it/s]
 57%|█████▋    | 8510/15000 [28:57<21:34,  5.01it/s]
 57%|█████▋    | 8511/15000 [28:57<19:49,  5.46it/s]
 57%|█████▋    | 8512/15000 [28:57<19:29,  5.55it/s]
 57%|█████▋    | 8513/15000 [28:57<21:09,  5.11it/s]
 57%|█████▋    | 8514/15000 [28:57<20:09,  5.36it/s]
 57%|█████▋    | 8515/15000 [28:58<21:35,  5.00it/s]
 57%|█████▋    | 8516/15000 [28:58<22:37,  4.77it/s]
 57%|█████▋    | 8517/15000 [28:58<22:21,  4.83it/s]
 57%|█████▋    | 8518/15000 [28:58<22:50,  4.73it/s]
 57%|█████▋    | 8519/15000 [28:59<23:29,  4.60it/s]
 57%|█████▋    | 8520/15000 [28:59<23:55,  4.51it/s]
 57%|█████▋    | 8521/15000 [28:59<24:14,  4.45it/s]
 57%|█████▋    | 8522/15000 [28:59<20:12,  5.34it/s]
 57%|█████▋    | 8523/15000 [28:59<18:07,  5.96it/s]
 57%|█████▋    | 8524/15000 [29:00<20:09,  5.36it/s]
 57%|█████▋    | 8525/15000 [29:00<18:21,  5.88it/s]
 57%|█████▋    | 8526/15000 [29:00<19:05,  5.65it/s]
 57%|█████▋    | 8527/15000 [29:00<20:50,  5.17it/s]
 57%|█████▋    | 8528/15000 [29:00<18:04,  5.97it/s]
 57%|█████▋    | 8529/15000 [29:00<17:51,  6.04it/s]
 57%|█████▋    | 8530/15000 [29:01<19:58,  5.40it/s]
 57%|█████▋    | 8531/15000 [29:01<21:29,  5.02it/s]
 57%|█████▋    | 8532/15000 [29:01<20:41,  5.21it/s]
 57%|█████▋    | 8533/15000 [29:01<19:11,  5.61it/s]
 57%|█████▋    | 8534/15000 [29:01<20:54,  5.15it/s]
 57%|█████▋    | 8535/15000 [29:02<21:43,  4.96it/s]
 57%|█████▋    | 8536/15000 [29:02<21:24,  5.03it/s]
 57%|█████▋    | 8537/15000 [29:02<22:26,  4.80it/s]
 57%|█████▋    | 8538/15000 [29:02<23:15,  4.63it/s]
 57%|█████▋    | 8539/15000 [29:02<20:32,  5.24it/s]
 57%|█████▋    | 8540/15000 [29:03<21:50,  4.93it/s]
 57%|█████▋    | 8541/15000 [29:03<19:31,  5.51it/s]
 57%|█████▋    | 8542/15000 [29:03<20:59,  5.13it/s]
 57%|█████▋    | 8543/15000 [29:03<21:03,  5.11it/s]
 57%|█████▋    | 8544/15000 [29:03<20:58,  5.13it/s]
 57%|█████▋    | 8545/15000 [29:03<18:20,  5.87it/s]
 57%|█████▋    | 8546/15000 [29:04<19:17,  5.58it/s]
 57%|█████▋    | 8547/15000 [29:04<18:24,  5.84it/s]
 57%|█████▋    | 8548/15000 [29:04<18:01,  5.96it/s]
 57%|█████▋    | 8549/15000 [29:04<16:26,  6.54it/s]
 57%|█████▋    | 8550/15000 [29:04<15:21,  7.00it/s]
 57%|█████▋    | 8551/15000 [29:04<14:57,  7.18it/s]
 57%|█████▋    | 8552/15000 [29:05<15:56,  6.74it/s]
 57%|█████▋    | 8553/15000 [29:05<15:47,  6.81it/s]
 57%|█████▋    | 8554/15000 [29:05<16:21,  6.57it/s]
 57%|█████▋    | 8555/15000 [29:05<15:56,  6.74it/s]
 57%|█████▋    | 8556/15000 [29:05<18:10,  5.91it/s]
 57%|█████▋    | 8557/15000 [29:05<20:11,  5.32it/s]
 57%|█████▋    | 8558/15000 [29:06<21:34,  4.97it/s]
 57%|█████▋    | 8559/15000 [29:06<19:28,  5.51it/s]
 57%|█████▋    | 8560/15000 [29:06<18:22,  5.84it/s]
 57%|█████▋    | 8561/15000 [29:06<20:19,  5.28it/s]
 57%|█████▋    | 8562/15000 [29:06<21:39,  4.95it/s]
 57%|█████▋    | 8563/15000 [29:07<19:20,  5.55it/s]
 57%|█████▋    | 8564/15000 [29:07<18:50,  5.69it/s]
 57%|█████▋    | 8565/15000 [29:07<19:14,  5.58it/s]
 57%|█████▋    | 8566/15000 [29:07<20:55,  5.12it/s]
 57%|█████▋    | 8567/15000 [29:07<22:07,  4.85it/s]
 57%|█████▋    | 8568/15000 [29:08<22:54,  4.68it/s]
 57%|█████▋    | 8569/15000 [29:08<20:16,  5.29it/s]
 57%|█████▋    | 8570/15000 [29:08<21:37,  4.96it/s]
 57%|█████▋    | 8571/15000 [29:08<19:52,  5.39it/s]
 57%|█████▋    | 8572/15000 [29:08<21:22,  5.01it/s]
 57%|█████▋    | 8573/15000 [29:09<22:24,  4.78it/s]
 57%|█████▋    | 8574/15000 [29:09<23:07,  4.63it/s]
 57%|█████▋    | 8575/15000 [29:09<23:17,  4.60it/s]
 57%|█████▋    | 8576/15000 [29:09<22:33,  4.75it/s]
 57%|█████▋    | 8577/15000 [29:09<22:52,  4.68it/s]
 57%|█████▋    | 8578/15000 [29:10<23:24,  4.57it/s]
 57%|█████▋    | 8579/15000 [29:10<20:11,  5.30it/s]
 57%|█████▋    | 8580/15000 [29:10<18:21,  5.83it/s]
 57%|█████▋    | 8581/15000 [29:10<20:12,  5.29it/s]
 57%|█████▋    | 8582/15000 [29:10<21:35,  4.95it/s]
 57%|█████▋    | 8583/15000 [29:11<22:31,  4.75it/s]
 57%|█████▋    | 8584/15000 [29:11<19:34,  5.46it/s]
 57%|█████▋    | 8585/15000 [29:11<21:07,  5.06it/s]
 57%|█████▋    | 8586/15000 [29:11<20:49,  5.13it/s]
 57%|█████▋    | 8587/15000 [29:11<22:01,  4.85it/s]
 57%|█████▋    | 8588/15000 [29:12<22:52,  4.67it/s]
 57%|█████▋    | 8589/15000 [29:12<23:25,  4.56it/s]
 57%|█████▋    | 8590/15000 [29:12<23:47,  4.49it/s]
 57%|█████▋    | 8591/15000 [29:12<21:15,  5.02it/s]
 57%|█████▋    | 8592/15000 [29:12<22:17,  4.79it/s]
 57%|█████▋    | 8593/15000 [29:13<23:01,  4.64it/s]
 57%|█████▋    | 8594/15000 [29:13<21:23,  4.99it/s]
 57%|█████▋    | 8595/15000 [29:13<22:22,  4.77it/s]
 57%|█████▋    | 8596/15000 [29:13<21:05,  5.06it/s]
 57%|█████▋    | 8597/15000 [29:13<21:58,  4.86it/s]
 57%|█████▋    | 8598/15000 [29:14<20:01,  5.33it/s]
 57%|█████▋    | 8599/15000 [29:14<18:12,  5.86it/s]
 57%|█████▋    | 8600/15000 [29:14<20:09,  5.29it/s]
                                                    

 57%|█████▋    | 8600/15000 [29:14<20:09,  5.29it/s]
 57%|█████▋    | 8601/15000 [29:14<21:31,  4.95it/s]
 57%|█████▋    | 8603/15000 [29:14<18:14,  5.84it/s]
 57%|█████▋    | 8604/15000 [29:15<19:50,  5.37it/s]
 57%|█████▋    | 8605/15000 [29:15<20:12,  5.27it/s]
 57%|█████▋    | 8606/15000 [29:15<20:06,  5.30it/s]
 57%|█████▋    | 8607/15000 [29:15<19:22,  5.50it/s]
 57%|█████▋    | 8608/15000 [29:15<18:02,  5.91it/s]
 57%|█████▋    | 8609/15000 [29:16<18:08,  5.87it/s]
 57%|█████▋    | 8610/15000 [29:16<17:52,  5.96it/s]
 57%|█████▋    | 8611/15000 [29:16<19:50,  5.37it/s]
 57%|█████▋    | 8612/15000 [29:16<19:09,  5.56it/s]
 57%|█████▋    | 8613/15000 [29:16<16:53,  6.30it/s]
 57%|█████▋    | 8614/15000 [29:16<19:11,  5.54it/s]
 57%|█████▋    | 8615/15000 [29:17<20:30,  5.19it/s]
 57%|█████▋    | 8616/15000 [29:17<21:47,  4.88it/s]
 57%|█████▋    | 8617/15000 [29:17<22:38,  4.70it/s]
 57%|█████▋    | 8618/15000 [29:17<21:58,  4.84it/s]
 57%|█████▋    | 8619/15000 [29:17<20:00,  5.32it/s]
 57%|█████▋    | 8620/15000 [29:18<21:23,  4.97it/s]
 57%|█████▋    | 8621/15000 [29:18<21:55,  4.85it/s]
 57%|█████▋    | 8622/15000 [29:18<22:44,  4.68it/s]
 57%|█████▋    | 8623/15000 [29:18<23:23,  4.54it/s]
 57%|█████▋    | 8624/15000 [29:19<21:46,  4.88it/s]
 57%|█████▊    | 8625/15000 [29:19<20:20,  5.22it/s]
 58%|█████▊    | 8626/15000 [29:19<19:49,  5.36it/s]
